%%wl	rayleigh_cross_section_scattering	ozone_cross_section_absorption	aerosol_cross_section_scattering	aerosol_cross_section_absorption
733.3	1.40259e-37	8.08288e-32	2.05922e-17	1.02871e-16
733.4	1.40182e-37	8.05768e-32	2.05944e-17	1.02878e-16
733.5	1.40105e-37	8.0325e-32	2.05965e-17	1.02884e-16
733.6	1.40028e-37	8.00732e-32	2.05986e-17	1.02891e-16
733.7	1.39951e-37	7.98212e-32	2.06007e-17	1.02897e-16
733.8	1.39874e-37	7.95693e-32	2.06029e-17	1.02904e-16
733.9	1.39797e-37	7.93174e-32	2.0605e-17	1.0291e-16
734	1.3972e-37	7.90655e-32	2.06071e-17	1.02917e-16
734.1	1.39643e-37	7.88137e-32	2.06093e-17	1.02923e-16
734.2	1.39566e-37	7.85617e-32	2.06114e-17	1.0293e-16
734.3	1.39489e-37	7.83099e-32	2.06135e-17	1.02936e-16
734.4	1.39412e-37	7.80579e-32	2.06157e-17	1.02943e-16
734.5	1.39335e-37	7.7806e-32	2.06178e-17	1.02949e-16
734.6	1.39258e-37	7.75542e-32	2.06186e-17	1.02965e-16
734.7	1.39181e-37	7.73022e-32	2.06193e-17	1.02982e-16
734.8	1.39104e-37	7.70504e-32	2.062e-17	1.02999e-16
734.9	1.39027e-37	7.67984e-32	2.06208e-17	1.03017e-16
735	1.3895e-37	7.65466e-32	2.06215e-17	1.03034e-16
735.1	1.38873e-37	7.62947e-32	2.06222e-17	1.03051e-16
735.2	1.38796e-37	7.60427e-32	2.06229e-17	1.03068e-16
735.3	1.38719e-37	7.57909e-32	2.06236e-17	1.03085e-16
735.4	1.38642e-37	7.55389e-32	2.06243e-17	1.03102e-16
735.5	1.38565e-37	7.52871e-32	2.0625e-17	1.03119e-16
735.6	1.38488e-37	7.50352e-32	2.06257e-17	1.03136e-16
735.7	1.38411e-37	7.47832e-32	2.06264e-17	1.03153e-16
735.8	1.38334e-37	7.45314e-32	2.06271e-17	1.0317e-16
735.9	1.38257e-37	7.42794e-32	2.06278e-17	1.03187e-16
736	1.3818e-37	7.40276e-32	2.06285e-17	1.03204e-16
736.1	1.38103e-37	7.37758e-32	2.06292e-17	1.03221e-16
736.2	1.38026e-37	7.35238e-32	2.06299e-17	1.03238e-16
736.3	1.37949e-37	7.32719e-32	2.06282e-17	1.0327e-16
736.4	1.37872e-37	7.30199e-32	2.06262e-17	1.03304e-16
736.5	1.37795e-37	7.27681e-32	2.06242e-17	1.03338e-16
736.6	1.37718e-37	7.25163e-32	2.06222e-17	1.03372e-16
736.7	1.37641e-37	7.22643e-32	2.06201e-17	1.03405e-16
736.8	1.37564e-37	7.20124e-32	2.06181e-17	1.03439e-16
736.9	1.37487e-37	7.17605e-32	2.06161e-17	1.03473e-16
737	1.3741e-37	7.15086e-32	2.06141e-17	1.03506e-16
737.1	1.37333e-37	7.12568e-32	2.06121e-17	1.0354e-16
737.2	1.37256e-37	7.10048e-32	2.06101e-17	1.03574e-16
737.3	1.37179e-37	7.0753e-32	2.06081e-17	1.03608e-16
737.4	1.37102e-37	7.0501e-32	2.06061e-17	1.03641e-16
737.5	1.37025e-37	7.02491e-32	2.0604e-17	1.03675e-16
737.6	1.36948e-37	6.99973e-32	2.0602e-17	1.03709e-16
737.7	1.36871e-37	6.97453e-32	2.06e-17	1.03743e-16
737.8	1.36794e-37	6.94935e-32	2.0598e-17	1.03776e-16
737.9	1.36717e-37	6.92415e-32	2.0596e-17	1.0381e-16
738	1.3664e-37	6.89897e-32	2.05927e-17	1.03853e-16
738.1	1.36563e-37	6.87378e-32	2.05895e-17	1.03895e-16
738.2	1.36486e-37	6.84858e-32	2.05862e-17	1.03938e-16
738.3	1.36409e-37	6.8234e-32	2.05829e-17	1.03981e-16
738.4	1.36332e-37	6.7982e-32	2.05796e-17	1.04023e-16
738.5	1.36255e-37	6.77302e-32	2.05764e-17	1.04066e-16
738.6	1.36178e-37	6.74783e-32	2.05731e-17	1.04109e-16
738.7	1.36101e-37	6.72264e-32	2.05698e-17	1.04152e-16
738.8	1.36024e-37	6.69745e-32	2.05665e-17	1.04194e-16
738.9	1.35947e-37	6.67225e-32	2.05633e-17	1.04237e-16
739	1.3587e-37	6.64707e-32	2.056e-17	1.0428e-16
739.1	1.35793e-37	6.62189e-32	2.05567e-17	1.04322e-16
739.2	1.35716e-37	6.59669e-32	2.05534e-17	1.04365e-16
739.3	1.35639e-37	6.5715e-32	2.05502e-17	1.04408e-16
739.4	1.35562e-37	6.5463e-32	2.05469e-17	1.0445e-16
739.5	1.35485e-37	6.52112e-32	2.05436e-17	1.04493e-16
739.6	1.35408e-37	6.49594e-32	2.05403e-17	1.04536e-16
739.7	1.35331e-37	6.47074e-32	2.05383e-17	1.04563e-16
739.8	1.35254e-37	6.44555e-32	2.05363e-17	1.04589e-16
739.9	1.35177e-37	6.42036e-32	2.05344e-17	1.04615e-16
740	1.351e-37	6.39517e-32	2.05324e-17	1.04641e-16
740.1	1.35029e-37	6.36999e-32	2.05305e-17	1.04667e-16
740.2	1.34958e-37	6.34479e-32	2.05285e-17	1.04693e-16
740.3	1.34887e-37	6.31961e-32	2.05266e-17	1.04719e-16
740.4	1.34816e-37	6.29441e-32	2.05247e-17	1.04744e-16
740.5	1.34745e-37	6.26922e-32	2.05227e-17	1.0477e-16
740.6	1.34674e-37	6.24404e-32	2.05208e-17	1.04796e-16
740.7	1.34603e-37	6.21884e-32	2.05188e-17	1.04822e-16
740.8	1.34532e-37	6.19366e-32	2.05169e-17	1.04848e-16
740.9	1.34461e-37	6.16846e-32	2.0515e-17	1.04874e-16
741	1.3439e-37	6.14328e-32	2.0513e-17	1.049e-16
741.1	1.34319e-37	6.11809e-32	2.05111e-17	1.04926e-16
741.2	1.34248e-37	6.09289e-32	2.05091e-17	1.04952e-16
741.3	1.34177e-37	6.06771e-32	2.05072e-17	1.04977e-16
741.4	1.34106e-37	6.04251e-32	2.05064e-17	1.04972e-16
741.5	1.34035e-37	6.01733e-32	2.05058e-17	1.04963e-16
741.6	1.33964e-37	5.99214e-32	2.05051e-17	1.04955e-16
741.7	1.33893e-37	5.96695e-32	2.05045e-17	1.04946e-16
741.8	1.33822e-37	5.94176e-32	2.05038e-17	1.04937e-16
741.9	1.33751e-37	5.91656e-32	2.05032e-17	1.04928e-16
742	1.3368e-37	5.89138e-32	2.05026e-17	1.04919e-16
742.1	1.33609e-37	5.8662e-32	2.05019e-17	1.04911e-16
742.2	1.33538e-37	5.841e-32	2.05013e-17	1.04902e-16
742.3	1.33467e-37	5.81581e-32	2.05006e-17	1.04893e-16
742.4	1.33396e-37	5.79061e-32	2.05e-17	1.04884e-16
742.5	1.33325e-37	5.76543e-32	2.04993e-17	1.04876e-16
742.6	1.33254e-37	5.74025e-32	2.04987e-17	1.04867e-16
742.7	1.33183e-37	5.71505e-32	2.04981e-17	1.04858e-16
742.8	1.33112e-37	5.68987e-32	2.04974e-17	1.04849e-16
742.9	1.33041e-37	5.66467e-32	2.04968e-17	1.04841e-16
743	1.3297e-37	5.63948e-32	2.04961e-17	1.04832e-16
743.1	1.32899e-37	5.6143e-32	2.04957e-17	1.04813e-16
743.2	1.32828e-37	5.5891e-32	2.04954e-17	1.04792e-16
743.3	1.32757e-37	5.56392e-32	2.0495e-17	1.04771e-16
743.4	1.32686e-37	5.53872e-32	2.04947e-17	1.0475e-16
743.5	1.32615e-37	5.51354e-32	2.04943e-17	1.04729e-16
743.6	1.32544e-37	5.48835e-32	2.0494e-17	1.04708e-16
743.7	1.32473e-37	5.46315e-32	2.04936e-17	1.04687e-16
743.8	1.32402e-37	5.43797e-32	2.04933e-17	1.04666e-16
743.9	1.32331e-37	5.41277e-32	2.04929e-17	1.04645e-16
744	1.3226e-37	5.38759e-32	2.04926e-17	1.04624e-16
744.1	1.32189e-37	5.3624e-32	2.04922e-17	1.04603e-16
744.2	1.32118e-37	5.3372e-32	2.04919e-17	1.04582e-16
744.3	1.32047e-37	5.31202e-32	2.04915e-17	1.04561e-16
744.4	1.31976e-37	5.28682e-32	2.04912e-17	1.04539e-16
744.5	1.31905e-37	5.26164e-32	2.04908e-17	1.04518e-16
744.6	1.31834e-37	5.23646e-32	2.04905e-17	1.04497e-16
744.7	1.31763e-37	5.21126e-32	2.04901e-17	1.04476e-16
744.8	1.31692e-37	5.18607e-32	2.049e-17	1.04467e-16
744.9	1.31621e-37	5.16087e-32	2.04901e-17	1.04463e-16
745	1.3155e-37	5.13569e-32	2.04902e-17	1.04459e-16
745.1	1.31479e-37	5.11051e-32	2.04902e-17	1.04455e-16
745.2	1.31408e-37	5.08531e-32	2.04903e-17	1.04451e-16
745.3	1.31337e-37	5.06012e-32	2.04903e-17	1.04447e-16
745.4	1.31266e-37	5.03493e-32	2.04904e-17	1.04443e-16
745.5	1.31195e-37	5.00974e-32	2.04904e-17	1.04439e-16
745.6	1.31124e-37	4.98456e-32	2.04905e-17	1.04435e-16
745.7	1.31053e-37	4.95936e-32	2.04906e-17	1.04431e-16
745.8	1.30982e-37	4.93418e-32	2.04906e-17	1.04426e-16
745.9	1.30911e-37	4.90898e-32	2.04907e-17	1.04422e-16
746	1.3084e-37	4.88379e-32	2.04907e-17	1.04418e-16
746.1	1.30769e-37	4.85861e-32	2.04908e-17	1.04414e-16
746.2	1.30698e-37	4.83341e-32	2.04909e-17	1.0441e-16
746.3	1.30627e-37	4.80823e-32	2.04909e-17	1.04406e-16
746.4	1.30556e-37	4.78303e-32	2.0491e-17	1.04402e-16
746.5	1.30485e-37	4.75784e-32	2.04917e-17	1.04403e-16
746.6	1.30414e-37	4.73266e-32	2.0493e-17	1.04409e-16
746.7	1.30343e-37	4.70746e-32	2.04943e-17	1.04415e-16
746.8	1.30272e-37	4.68228e-32	2.04957e-17	1.0442e-16
746.9	1.30201e-37	4.65708e-32	2.0497e-17	1.04426e-16
747	1.3013e-37	4.6319e-32	2.04984e-17	1.04432e-16
747.1	1.30059e-37	4.60671e-32	2.04997e-17	1.04438e-16
747.2	1.29988e-37	4.58151e-32	2.0501e-17	1.04444e-16
747.3	1.29917e-37	4.55633e-32	2.05024e-17	1.04449e-16
747.4	1.29846e-37	4.53113e-32	2.05037e-17	1.04455e-16
747.5	1.29775e-37	4.50595e-32	2.0505e-17	1.04461e-16
747.6	1.29704e-37	4.48076e-32	2.05064e-17	1.04467e-16
747.7	1.29633e-37	4.45557e-32	2.05077e-17	1.04473e-16
747.8	1.29562e-37	4.43038e-32	2.05091e-17	1.04478e-16
747.9	1.29491e-37	4.40518e-32	2.05104e-17	1.04484e-16
748	1.2942e-37	4.38e-32	2.05117e-17	1.0449e-16
748.1	1.29349e-37	4.36343e-32	2.05131e-17	1.04496e-16
748.2	1.29278e-37	4.34686e-32	2.05148e-17	1.04503e-16
748.3	1.29207e-37	4.33029e-32	2.05172e-17	1.04513e-16
748.4	1.29136e-37	4.31371e-32	2.05198e-17	1.04523e-16
748.5	1.29065e-37	4.29714e-32	2.05223e-17	1.04533e-16
748.6	1.28994e-37	4.28058e-32	2.05248e-17	1.04543e-16
748.7	1.28923e-37	4.264e-32	2.05272e-17	1.04552e-16
748.8	1.28852e-37	4.24743e-32	2.05298e-17	1.04562e-16
748.9	1.28781e-37	4.23085e-32	2.05322e-17	1.04572e-16
749	1.2871e-37	4.21429e-32	2.05348e-17	1.04582e-16
749.1	1.28639e-37	4.19772e-32	2.05372e-17	1.04592e-16
749.2	1.28568e-37	4.18114e-32	2.05397e-17	1.04602e-16
749.3	1.28497e-37	4.16457e-32	2.05422e-17	1.04612e-16
749.4	1.28426e-37	4.148e-32	2.05447e-17	1.04622e-16
749.5	1.28355e-37	4.13143e-32	2.05472e-17	1.04631e-16
749.6	1.28284e-37	4.11486e-32	2.05497e-17	1.04641e-16
749.7	1.28213e-37	4.09828e-32	2.05523e-17	1.04651e-16
749.8	1.28142e-37	4.08172e-32	2.05548e-17	1.04661e-16
749.9	1.28071e-37	4.06514e-32	2.05565e-17	1.04672e-16
750	1.28e-37	4.04857e-32	2.0552e-17	1.04691e-16
750.1	1.27933e-37	4.032e-32	2.05475e-17	1.0471e-16
750.2	1.27866e-37	4.01543e-32	2.0543e-17	1.04729e-16
750.3	1.27799e-37	3.99886e-32	2.05385e-17	1.04748e-16
750.4	1.27732e-37	3.98228e-32	2.0534e-17	1.04767e-16
750.5	1.27665e-37	3.96571e-32	2.05295e-17	1.04786e-16
750.6	1.27598e-37	3.94915e-32	2.0525e-17	1.04805e-16
750.7	1.27531e-37	3.93257e-32	2.05205e-17	1.04825e-16
750.8	1.27464e-37	3.916e-32	2.0516e-17	1.04844e-16
750.9	1.27397e-37	3.89942e-32	2.05115e-17	1.04863e-16
751	1.2733e-37	3.88286e-32	2.0507e-17	1.04882e-16
751.1	1.27263e-37	3.86629e-32	2.05024e-17	1.04901e-16
751.2	1.27196e-37	3.84971e-32	2.04979e-17	1.0492e-16
751.3	1.27129e-37	3.83314e-32	2.04934e-17	1.04939e-16
751.4	1.27062e-37	3.81657e-32	2.04889e-17	1.04958e-16
751.5	1.26995e-37	3.8e-32	2.04844e-17	1.04977e-16
751.6	1.26928e-37	3.78343e-32	2.04799e-17	1.04996e-16
751.7	1.26861e-37	3.76686e-32	2.04728e-17	1.05027e-16
751.8	1.26794e-37	3.75029e-32	2.04651e-17	1.05061e-16
751.9	1.26727e-37	3.73371e-32	2.04574e-17	1.05095e-16
752	1.2666e-37	3.71714e-32	2.04497e-17	1.05129e-16
752.1	1.26593e-37	3.70058e-32	2.0442e-17	1.05163e-16
752.2	1.26526e-37	3.684e-32	2.04343e-17	1.05197e-16
752.3	1.26459e-37	3.66743e-32	2.04266e-17	1.05231e-16
752.4	1.26392e-37	3.65085e-32	2.04189e-17	1.05264e-16
752.5	1.26325e-37	3.63429e-32	2.04112e-17	1.05298e-16
752.6	1.26258e-37	3.61772e-32	2.04035e-17	1.05332e-16
752.7	1.26191e-37	3.60114e-32	2.03958e-17	1.05366e-16
752.8	1.26124e-37	3.58457e-32	2.03881e-17	1.054e-16
752.9	1.26057e-37	3.568e-32	2.03804e-17	1.05434e-16
753	1.2599e-37	3.55143e-32	2.03727e-17	1.05468e-16
753.1	1.25923e-37	3.53486e-32	2.0365e-17	1.05502e-16
753.2	1.25856e-37	3.51828e-32	2.03573e-17	1.05536e-16
753.3	1.25789e-37	3.50172e-32	2.03496e-17	1.0557e-16
753.4	1.25722e-37	3.48514e-32	2.03414e-17	1.05611e-16
753.5	1.25655e-37	3.46857e-32	2.03323e-17	1.05664e-16
753.6	1.25588e-37	3.452e-32	2.03232e-17	1.05716e-16
753.7	1.25521e-37	3.43543e-32	2.03141e-17	1.05769e-16
753.8	1.25454e-37	3.41886e-32	2.03051e-17	1.05821e-16
753.9	1.25387e-37	3.40228e-32	2.0296e-17	1.05874e-16
754	1.2532e-37	3.38571e-32	2.02869e-17	1.05927e-16
754.1	1.25253e-37	3.36915e-32	2.02778e-17	1.05979e-16
754.2	1.25186e-37	3.35257e-32	2.02688e-17	1.06032e-16
754.3	1.25119e-37	3.336e-32	2.02597e-17	1.06084e-16
754.4	1.25052e-37	3.31942e-32	2.02506e-17	1.06137e-16
754.5	1.24985e-37	3.30286e-32	2.02415e-17	1.0619e-16
754.6	1.24918e-37	3.28629e-32	2.02325e-17	1.06242e-16
754.7	1.24851e-37	3.26971e-32	2.02234e-17	1.06295e-16
754.8	1.24784e-37	3.25314e-32	2.02143e-17	1.06347e-16
754.9	1.24717e-37	3.23657e-32	2.02052e-17	1.064e-16
755	1.2465e-37	3.22e-32	2.01962e-17	1.06453e-16
755.1	1.24583e-37	3.211e-32	2.01872e-17	1.06505e-16
755.2	1.24516e-37	3.202e-32	2.01793e-17	1.06552e-16
755.3	1.24449e-37	3.193e-32	2.01713e-17	1.06599e-16
755.4	1.24382e-37	3.184e-32	2.01634e-17	1.06646e-16
755.5	1.24315e-37	3.175e-32	2.01555e-17	1.06693e-16
755.6	1.24248e-37	3.166e-32	2.01476e-17	1.0674e-16
755.7	1.24181e-37	3.157e-32	2.01396e-17	1.06787e-16
755.8	1.24114e-37	3.148e-32	2.01317e-17	1.06835e-16
755.9	1.24047e-37	3.139e-32	2.01238e-17	1.06882e-16
756	1.2398e-37	3.13e-32	2.01158e-17	1.06929e-16
756.1	1.23913e-37	3.121e-32	2.01079e-17	1.06976e-16
756.2	1.23846e-37	3.112e-32	2.01e-17	1.07023e-16
756.3	1.23779e-37	3.103e-32	2.0092e-17	1.0707e-16
756.4	1.23712e-37	3.094e-32	2.00841e-17	1.07117e-16
756.5	1.23645e-37	3.085e-32	2.00762e-17	1.07164e-16
756.6	1.23578e-37	3.076e-32	2.00682e-17	1.07212e-16
756.7	1.23511e-37	3.067e-32	2.00603e-17	1.07259e-16
756.8	1.23444e-37	3.058e-32	2.00524e-17	1.07306e-16
756.9	1.23377e-37	3.049e-32	2.00454e-17	1.07335e-16
757	1.2331e-37	3.04e-32	2.00387e-17	1.07356e-16
757.1	1.23243e-37	3.031e-32	2.00321e-17	1.07377e-16
757.2	1.23176e-37	3.022e-32	2.00255e-17	1.07398e-16
757.3	1.23109e-37	3.013e-32	2.00188e-17	1.07419e-16
757.4	1.23042e-37	3.004e-32	2.00122e-17	1.07441e-16
757.5	1.22975e-37	2.995e-32	2.00056e-17	1.07462e-16
757.6	1.22908e-37	2.986e-32	1.9999e-17	1.07483e-16
757.7	1.22841e-37	2.977e-32	1.99923e-17	1.07504e-16
757.8	1.22774e-37	2.968e-32	1.99857e-17	1.07525e-16
757.9	1.22707e-37	2.959e-32	1.99791e-17	1.07546e-16
758	1.2264e-37	2.95e-32	1.99724e-17	1.07567e-16
758.1	1.22573e-37	2.941e-32	1.99658e-17	1.07589e-16
758.2	1.22506e-37	2.932e-32	1.99592e-17	1.0761e-16
758.3	1.22439e-37	2.923e-32	1.99526e-17	1.07631e-16
758.4	1.22372e-37	2.914e-32	1.99459e-17	1.07652e-16
758.5	1.22305e-37	2.905e-32	1.99393e-17	1.07673e-16
758.6	1.22238e-37	2.896e-32	1.99325e-17	1.07689e-16
758.7	1.22171e-37	2.887e-32	1.99249e-17	1.07687e-16
758.8	1.22104e-37	2.878e-32	1.99174e-17	1.07684e-16
758.9	1.22037e-37	2.869e-32	1.99099e-17	1.07681e-16
759	1.2197e-37	2.86e-32	1.99023e-17	1.07678e-16
759.1	1.21903e-37	2.851e-32	1.98948e-17	1.07675e-16
759.2	1.21836e-37	2.842e-32	1.98872e-17	1.07672e-16
759.3	1.21769e-37	2.833e-32	1.98797e-17	1.07669e-16
759.4	1.21702e-37	2.824e-32	1.98721e-17	1.07667e-16
759.5	1.21635e-37	2.815e-32	1.98646e-17	1.07664e-16
759.6	1.21568e-37	2.806e-32	1.98571e-17	1.07661e-16
759.7	1.21501e-37	2.797e-32	1.98495e-17	1.07658e-16
759.8	1.21434e-37	2.788e-32	1.9842e-17	1.07655e-16
759.9	1.21367e-37	2.779e-32	1.98344e-17	1.07652e-16
760	1.213e-37	2.77e-32	1.98269e-17	1.07649e-16
760.1	1.21237e-37	2.7652e-32	1.98194e-17	1.07647e-16
760.2	1.21174e-37	2.7604e-32	1.98118e-17	1.07644e-16
760.3	1.21111e-37	2.7556e-32	1.98043e-17	1.07641e-16
760.4	1.21048e-37	2.7508e-32	1.97962e-17	1.0764e-16
760.5	1.20985e-37	2.746e-32	1.9788e-17	1.07639e-16
760.6	1.20922e-37	2.7412e-32	1.97798e-17	1.07638e-16
760.7	1.20859e-37	2.7364e-32	1.97716e-17	1.07638e-16
760.8	1.20796e-37	2.7316e-32	1.97633e-17	1.07637e-16
760.9	1.20733e-37	2.7268e-32	1.97551e-17	1.07637e-16
761	1.2067e-37	2.722e-32	1.97469e-17	1.07636e-16
761.1	1.20607e-37	2.7172e-32	1.97386e-17	1.07636e-16
761.2	1.20544e-37	2.7124e-32	1.97304e-17	1.07635e-16
761.3	1.20481e-37	2.7076e-32	1.97222e-17	1.07634e-16
761.4	1.20418e-37	2.7028e-32	1.9714e-17	1.07634e-16
761.5	1.20355e-37	2.698e-32	1.97057e-17	1.07633e-16
761.6	1.20292e-37	2.6932e-32	1.96975e-17	1.07633e-16
761.7	1.20229e-37	2.6884e-32	1.96893e-17	1.07632e-16
761.8	1.20166e-37	2.6836e-32	1.9681e-17	1.07632e-16
761.9	1.20103e-37	2.6788e-32	1.96728e-17	1.07631e-16
762	1.2004e-37	2.674e-32	1.96646e-17	1.0763e-16
762.1	1.19977e-37	2.6692e-32	1.96568e-17	1.07633e-16
762.2	1.19914e-37	2.6644e-32	1.96508e-17	1.0765e-16
762.3	1.19851e-37	2.6596e-32	1.96448e-17	1.07668e-16
762.4	1.19788e-37	2.6548e-32	1.96387e-17	1.07685e-16
762.5	1.19725e-37	2.65e-32	1.96327e-17	1.07702e-16
762.6	1.19662e-37	2.6452e-32	1.96267e-17	1.07719e-16
762.7	1.19599e-37	2.6404e-32	1.96207e-17	1.07736e-16
762.8	1.19536e-37	2.6356e-32	1.96146e-17	1.07753e-16
762.9	1.19473e-37	2.6308e-32	1.96086e-17	1.0777e-16
763	1.1941e-37	2.626e-32	1.96026e-17	1.07787e-16
763.1	1.19347e-37	2.6212e-32	1.95966e-17	1.07804e-16
763.2	1.19284e-37	2.6164e-32	1.95905e-17	1.07821e-16
763.3	1.19221e-37	2.6116e-32	1.95845e-17	1.07838e-16
763.4	1.19158e-37	2.6068e-32	1.95785e-17	1.07855e-16
763.5	1.19095e-37	2.602e-32	1.95725e-17	1.07872e-16
763.6	1.19032e-37	2.5972e-32	1.95665e-17	1.07889e-16
763.7	1.18969e-37	2.5924e-32	1.95604e-17	1.07906e-16
763.8	1.18906e-37	2.5876e-32	1.95544e-17	1.07923e-16
763.9	1.18843e-37	2.5828e-32	1.95493e-17	1.07942e-16
764	1.1878e-37	2.578e-32	1.95447e-17	1.07962e-16
764.1	1.18717e-37	2.5732e-32	1.95402e-17	1.07982e-16
764.2	1.18654e-37	2.5684e-32	1.95356e-17	1.08002e-16
764.3	1.18591e-37	2.5636e-32	1.95311e-17	1.08021e-16
764.4	1.18528e-37	2.5588e-32	1.95265e-17	1.08041e-16
764.5	1.18465e-37	2.554e-32	1.9522e-17	1.08061e-16
764.6	1.18402e-37	2.5492e-32	1.95175e-17	1.08081e-16
764.7	1.18339e-37	2.5444e-32	1.95129e-17	1.08101e-16
764.8	1.18276e-37	2.5396e-32	1.95084e-17	1.08121e-16
764.9	1.18213e-37	2.5348e-32	1.95038e-17	1.08141e-16
765	1.1815e-37	2.53e-32	1.94993e-17	1.08161e-16
765.1	1.18087e-37	2.5292e-32	1.94947e-17	1.08181e-16
765.2	1.18024e-37	2.5284e-32	1.94902e-17	1.082e-16
765.3	1.17961e-37	2.5276e-32	1.94856e-17	1.0822e-16
765.4	1.17898e-37	2.5268e-32	1.94811e-17	1.0824e-16
765.5	1.17835e-37	2.526e-32	1.94765e-17	1.0826e-16
765.6	1.17772e-37	2.5252e-32	1.9472e-17	1.0828e-16
765.7	1.17709e-37	2.5244e-32	1.94669e-17	1.08291e-16
765.8	1.17646e-37	2.5236e-32	1.94618e-17	1.08303e-16
765.9	1.17583e-37	2.5228e-32	1.94567e-17	1.08314e-16
766	1.1752e-37	2.522e-32	1.94515e-17	1.08325e-16
766.1	1.17457e-37	2.5212e-32	1.94464e-17	1.08337e-16
766.2	1.17394e-37	2.5204e-32	1.94413e-17	1.08348e-16
766.3	1.17331e-37	2.5196e-32	1.94362e-17	1.0836e-16
766.4	1.17268e-37	2.5188e-32	1.94311e-17	1.08371e-16
766.5	1.17205e-37	2.518e-32	1.9426e-17	1.08382e-16
766.6	1.17142e-37	2.5172e-32	1.94209e-17	1.08394e-16
766.7	1.17079e-37	2.5164e-32	1.94157e-17	1.08405e-16
766.8	1.17016e-37	2.5156e-32	1.94106e-17	1.08416e-16
766.9	1.16953e-37	2.5148e-32	1.94055e-17	1.08428e-16
767	1.1689e-37	2.514e-32	1.94004e-17	1.08439e-16
767.1	1.16827e-37	2.5132e-32	1.93953e-17	1.0845e-16
767.2	1.16764e-37	2.5124e-32	1.93902e-17	1.08462e-16
767.3	1.16701e-37	2.5116e-32	1.93851e-17	1.08473e-16
767.4	1.16638e-37	2.5108e-32	1.93789e-17	1.08487e-16
767.5	1.16575e-37	2.51e-32	1.93713e-17	1.08505e-16
767.6	1.16512e-37	2.5092e-32	1.93637e-17	1.08522e-16
767.7	1.16449e-37	2.5084e-32	1.93561e-17	1.0854e-16
767.8	1.16386e-37	2.5076e-32	1.93484e-17	1.08557e-16
767.9	1.16323e-37	2.5068e-32	1.93408e-17	1.08575e-16
768	1.1626e-37	2.506e-32	1.93332e-17	1.08592e-16
768.1	1.16197e-37	2.5052e-32	1.93256e-17	1.0861e-16
768.2	1.16134e-37	2.5044e-32	1.93179e-17	1.08627e-16
768.3	1.16071e-37	2.5036e-32	1.93103e-17	1.08645e-16
768.4	1.16008e-37	2.5028e-32	1.93027e-17	1.08662e-16
768.5	1.15945e-37	2.502e-32	1.92951e-17	1.0868e-16
768.6	1.15882e-37	2.5012e-32	1.92874e-17	1.08697e-16
768.7	1.15819e-37	2.5004e-32	1.92798e-17	1.08715e-16
768.8	1.15756e-37	2.4996e-32	1.92722e-17	1.08732e-16
768.9	1.15693e-37	2.4988e-32	1.92645e-17	1.0875e-16
769	1.1563e-37	2.498e-32	1.92569e-17	1.08767e-16
769.1	1.15567e-37	2.4972e-32	1.92493e-17	1.08785e-16
769.2	1.15504e-37	2.4964e-32	1.92404e-17	1.08817e-16
769.3	1.15441e-37	2.4956e-32	1.92309e-17	1.08855e-16
769.4	1.15378e-37	2.4948e-32	1.92214e-17	1.08894e-16
769.5	1.15315e-37	2.494e-32	1.92119e-17	1.08932e-16
769.6	1.15252e-37	2.4932e-32	1.92024e-17	1.08971e-16
769.7	1.15189e-37	2.4924e-32	1.91929e-17	1.09009e-16
769.8	1.15126e-37	2.4916e-32	1.91834e-17	1.09047e-16
769.9	1.15063e-37	2.4908e-32	1.91739e-17	1.09086e-16
770	1.15e-37	2.49e-32	1.91644e-17	1.09124e-16
770.1	1.14942e-37	2.49733e-32	1.91549e-17	1.09163e-16
770.2	1.14884e-37	2.50467e-32	1.91454e-17	1.09201e-16
770.3	1.14826e-37	2.512e-32	1.9136e-17	1.09239e-16
770.4	1.14768e-37	2.51934e-32	1.91265e-17	1.09278e-16
770.5	1.1471e-37	2.52667e-32	1.9117e-17	1.09316e-16
770.6	1.14652e-37	2.534e-32	1.91075e-17	1.09355e-16
770.7	1.14594e-37	2.54133e-32	1.9098e-17	1.09393e-16
770.8	1.14536e-37	2.54867e-32	1.90885e-17	1.09432e-16
770.9	1.14478e-37	2.556e-32	1.9079e-17	1.0947e-16
771	1.1442e-37	2.56333e-32	1.9071e-17	1.09521e-16
771.1	1.14362e-37	2.57067e-32	1.9063e-17	1.09572e-16
771.2	1.14304e-37	2.578e-32	1.90551e-17	1.09623e-16
771.3	1.14246e-37	2.58533e-32	1.90471e-17	1.09674e-16
771.4	1.14188e-37	2.59267e-32	1.90391e-17	1.09726e-16
771.5	1.1413e-37	2.6e-32	1.90311e-17	1.09777e-16
771.6	1.14072e-37	2.60733e-32	1.90232e-17	1.09828e-16
771.7	1.14014e-37	2.61467e-32	1.90152e-17	1.09879e-16
771.8	1.13956e-37	2.622e-32	1.90072e-17	1.0993e-16
771.9	1.13898e-37	2.62934e-32	1.89992e-17	1.09981e-16
772	1.1384e-37	2.63667e-32	1.89912e-17	1.10032e-16
772.1	1.13782e-37	2.644e-32	1.89833e-17	1.10083e-16
772.2	1.13724e-37	2.65133e-32	1.89753e-17	1.10135e-16
772.3	1.13666e-37	2.65867e-32	1.89673e-17	1.10186e-16
772.4	1.13608e-37	2.666e-32	1.89593e-17	1.10237e-16
