%%wl	rayleigh_cross_section_scattering	ozone_cross_section_absorption	aerosol_cross_section_scattering	aerosol_cross_section_absorption
705.6	1.6388e-37	1.50604e-31	2.67906e-16	4.90737e-16
705.7	1.63785e-37	1.50352e-31	2.67891e-16	4.90771e-16
705.8	1.6369e-37	1.501e-31	2.67877e-16	4.90805e-16
705.9	1.63595e-37	1.49848e-31	2.67862e-16	4.90838e-16
706	1.635e-37	1.49597e-31	2.67847e-16	4.90872e-16
706.1	1.63405e-37	1.49345e-31	2.67832e-16	4.90906e-16
706.2	1.6331e-37	1.49093e-31	2.67818e-16	4.9094e-16
706.3	1.63215e-37	1.48841e-31	2.67803e-16	4.90973e-16
706.4	1.6312e-37	1.48589e-31	2.67789e-16	4.91031e-16
706.5	1.63025e-37	1.48337e-31	2.67775e-16	4.91094e-16
706.6	1.6293e-37	1.48085e-31	2.67761e-16	4.91157e-16
706.7	1.62835e-37	1.47833e-31	2.67746e-16	4.9122e-16
706.8	1.6274e-37	1.47581e-31	2.67732e-16	4.91283e-16
706.9	1.62645e-37	1.47329e-31	2.67718e-16	4.91347e-16
707	1.6255e-37	1.47078e-31	2.67704e-16	4.9141e-16
707.1	1.62455e-37	1.46826e-31	2.6769e-16	4.91473e-16
707.2	1.6236e-37	1.46574e-31	2.67676e-16	4.91536e-16
707.3	1.62265e-37	1.46322e-31	2.67662e-16	4.91599e-16
707.4	1.6217e-37	1.4607e-31	2.67648e-16	4.91662e-16
707.5	1.62075e-37	1.45818e-31	2.67634e-16	4.91726e-16
707.6	1.6198e-37	1.45566e-31	2.67619e-16	4.91789e-16
707.7	1.61885e-37	1.45314e-31	2.67605e-16	4.91852e-16
707.8	1.6179e-37	1.45062e-31	2.67591e-16	4.91915e-16
707.9	1.61695e-37	1.4481e-31	2.67577e-16	4.91978e-16
708	1.616e-37	1.44559e-31	2.67563e-16	4.92055e-16
708.1	1.61505e-37	1.44307e-31	2.67548e-16	4.92144e-16
708.2	1.6141e-37	1.44055e-31	2.67533e-16	4.92234e-16
708.3	1.61315e-37	1.43803e-31	2.67518e-16	4.92324e-16
708.4	1.6122e-37	1.43551e-31	2.67504e-16	4.92413e-16
708.5	1.61125e-37	1.43299e-31	2.67489e-16	4.92503e-16
708.6	1.6103e-37	1.43047e-31	2.67474e-16	4.92592e-16
708.7	1.60935e-37	1.42795e-31	2.6746e-16	4.92682e-16
708.8	1.6084e-37	1.42543e-31	2.67445e-16	4.92771e-16
708.9	1.60745e-37	1.42291e-31	2.6743e-16	4.92861e-16
709	1.6065e-37	1.4204e-31	2.67415e-16	4.92951e-16
709.1	1.60555e-37	1.41788e-31	2.67401e-16	4.9304e-16
709.2	1.6046e-37	1.41536e-31	2.67386e-16	4.9313e-16
709.3	1.60365e-37	1.41284e-31	2.67371e-16	4.93219e-16
709.4	1.6027e-37	1.41032e-31	2.67357e-16	4.93309e-16
709.5	1.60175e-37	1.4078e-31	2.67342e-16	4.93398e-16
709.6	1.6008e-37	1.40528e-31	2.67327e-16	4.93492e-16
709.7	1.59985e-37	1.40276e-31	2.67313e-16	4.93604e-16
709.8	1.5989e-37	1.40025e-31	2.67299e-16	4.93716e-16
709.9	1.59795e-37	1.39773e-31	2.67285e-16	4.93827e-16
710	1.597e-37	1.39521e-31	2.67271e-16	4.93939e-16
710.1	1.59613e-37	1.39269e-31	2.67257e-16	4.94051e-16
710.2	1.59526e-37	1.39017e-31	2.67243e-16	4.94162e-16
710.3	1.59439e-37	1.38765e-31	2.67228e-16	4.94274e-16
710.4	1.59352e-37	1.38513e-31	2.67214e-16	4.94386e-16
710.5	1.59265e-37	1.38261e-31	2.672e-16	4.94497e-16
710.6	1.59178e-37	1.38009e-31	2.67186e-16	4.94609e-16
710.7	1.59091e-37	1.37757e-31	2.67172e-16	4.94721e-16
710.8	1.59004e-37	1.37506e-31	2.67158e-16	4.94832e-16
710.9	1.58917e-37	1.37254e-31	2.67144e-16	4.94944e-16
711	1.5883e-37	1.37002e-31	2.6713e-16	4.95056e-16
711.1	1.58743e-37	1.3675e-31	2.67116e-16	4.95167e-16
711.2	1.58656e-37	1.36498e-31	2.67101e-16	4.95279e-16
711.3	1.58569e-37	1.36246e-31	2.67087e-16	4.95406e-16
711.4	1.58482e-37	1.35994e-31	2.67072e-16	4.95534e-16
711.5	1.58395e-37	1.35742e-31	2.67058e-16	4.95663e-16
711.6	1.58308e-37	1.3549e-31	2.67043e-16	4.95792e-16
711.7	1.58221e-37	1.35238e-31	2.67028e-16	4.9592e-16
711.8	1.58134e-37	1.34987e-31	2.67014e-16	4.96049e-16
711.9	1.58047e-37	1.34735e-31	2.66999e-16	4.96178e-16
712	1.5796e-37	1.34483e-31	2.66984e-16	4.96306e-16
712.1	1.57873e-37	1.34231e-31	2.6697e-16	4.96435e-16
712.2	1.57786e-37	1.33979e-31	2.66955e-16	4.96564e-16
712.3	1.57699e-37	1.33727e-31	2.66941e-16	4.96692e-16
712.4	1.57612e-37	1.33475e-31	2.66926e-16	4.96821e-16
712.5	1.57525e-37	1.33223e-31	2.66911e-16	4.9695e-16
712.6	1.57438e-37	1.32971e-31	2.66897e-16	4.97078e-16
712.7	1.57351e-37	1.32719e-31	2.66882e-16	4.97207e-16
712.8	1.57264e-37	1.32468e-31	2.66867e-16	4.97336e-16
712.9	1.57177e-37	1.32216e-31	2.66853e-16	4.9747e-16
713	1.5709e-37	1.31964e-31	2.66839e-16	4.97609e-16
713.1	1.57003e-37	1.31712e-31	2.66825e-16	4.97748e-16
713.2	1.56916e-37	1.3146e-31	2.66811e-16	4.97888e-16
713.3	1.56829e-37	1.31208e-31	2.66797e-16	4.98027e-16
713.4	1.56742e-37	1.30956e-31	2.66783e-16	4.98167e-16
713.5	1.56655e-37	1.30704e-31	2.66769e-16	4.98306e-16
713.6	1.56568e-37	1.30452e-31	2.66755e-16	4.98445e-16
713.7	1.56481e-37	1.302e-31	2.66742e-16	4.98585e-16
713.8	1.56394e-37	1.29949e-31	2.66728e-16	4.98724e-16
713.9	1.56307e-37	1.29697e-31	2.66714e-16	4.98864e-16
714	1.5622e-37	1.29445e-31	2.667e-16	4.99003e-16
714.1	1.56133e-37	1.29193e-31	2.66686e-16	4.99142e-16
714.2	1.56046e-37	1.28941e-31	2.66672e-16	4.99282e-16
714.3	1.55959e-37	1.28689e-31	2.66658e-16	4.99421e-16
714.4	1.55872e-37	1.28437e-31	2.66644e-16	4.99561e-16
714.5	1.55785e-37	1.28185e-31	2.6663e-16	4.997e-16
714.6	1.55698e-37	1.27934e-31	2.66615e-16	4.99846e-16
714.7	1.55611e-37	1.27682e-31	2.66601e-16	4.99991e-16
714.8	1.55524e-37	1.2743e-31	2.66586e-16	5.00137e-16
714.9	1.55437e-37	1.27178e-31	2.66571e-16	5.00283e-16
715	1.5535e-37	1.26926e-31	2.66557e-16	5.00429e-16
715.1	1.55263e-37	1.26674e-31	2.66542e-16	5.00574e-16
715.2	1.55176e-37	1.26422e-31	2.66528e-16	5.0072e-16
715.3	1.55089e-37	1.2617e-31	2.66513e-16	5.00866e-16
715.4	1.55002e-37	1.25918e-31	2.66498e-16	5.01012e-16
715.5	1.54915e-37	1.25666e-31	2.66484e-16	5.01157e-16
715.6	1.54828e-37	1.25415e-31	2.66469e-16	5.01303e-16
715.7	1.54741e-37	1.25163e-31	2.66454e-16	5.01449e-16
715.8	1.54654e-37	1.24911e-31	2.6644e-16	5.01594e-16
715.9	1.54567e-37	1.24659e-31	2.66425e-16	5.0174e-16
716	1.5448e-37	1.24407e-31	2.6641e-16	5.01886e-16
716.1	1.54393e-37	1.24155e-31	2.66396e-16	5.02032e-16
716.2	1.54306e-37	1.23903e-31	2.66381e-16	5.02175e-16
716.3	1.54219e-37	1.23651e-31	2.66367e-16	5.02318e-16
716.4	1.54132e-37	1.23399e-31	2.66352e-16	5.0246e-16
716.5	1.54045e-37	1.23147e-31	2.66338e-16	5.02603e-16
716.6	1.53958e-37	1.22896e-31	2.66323e-16	5.02745e-16
716.7	1.53871e-37	1.22644e-31	2.66309e-16	5.02888e-16
716.8	1.53784e-37	1.22392e-31	2.66294e-16	5.0303e-16
716.9	1.53697e-37	1.2214e-31	2.66279e-16	5.03172e-16
717	1.5361e-37	1.21888e-31	2.66265e-16	5.03315e-16
717.1	1.53523e-37	1.21636e-31	2.6625e-16	5.03457e-16
717.2	1.53436e-37	1.21384e-31	2.66236e-16	5.036e-16
717.3	1.53349e-37	1.21132e-31	2.66221e-16	5.03742e-16
717.4	1.53262e-37	1.2088e-31	2.66207e-16	5.03885e-16
717.5	1.53175e-37	1.20628e-31	2.66192e-16	5.04027e-16
717.6	1.53088e-37	1.20377e-31	2.66178e-16	5.04169e-16
717.7	1.53001e-37	1.20125e-31	2.66163e-16	5.04312e-16
717.8	1.52914e-37	1.19873e-31	2.66149e-16	5.04453e-16
717.9	1.52827e-37	1.19621e-31	2.66135e-16	5.04586e-16
718	1.5274e-37	1.19369e-31	2.66121e-16	5.04718e-16
718.1	1.52653e-37	1.19117e-31	2.66107e-16	5.04851e-16
718.2	1.52566e-37	1.18865e-31	2.66093e-16	5.04983e-16
718.3	1.52479e-37	1.18613e-31	2.66079e-16	5.05116e-16
718.4	1.52392e-37	1.18361e-31	2.66065e-16	5.05248e-16
718.5	1.52305e-37	1.18109e-31	2.66052e-16	5.05381e-16
718.6	1.52218e-37	1.17858e-31	2.66038e-16	5.05513e-16
718.7	1.52131e-37	1.17606e-31	2.66024e-16	5.05646e-16
718.8	1.52044e-37	1.17354e-31	2.6601e-16	5.05779e-16
718.9	1.51957e-37	1.17102e-31	2.65996e-16	5.05911e-16
719	1.5187e-37	1.1685e-31	2.65982e-16	5.06044e-16
719.1	1.51783e-37	1.16598e-31	2.65969e-16	5.06176e-16
719.2	1.51696e-37	1.16346e-31	2.65955e-16	5.06309e-16
719.3	1.51609e-37	1.16094e-31	2.65941e-16	5.06441e-16
719.4	1.51522e-37	1.15842e-31	2.65927e-16	5.06574e-16
719.5	1.51435e-37	1.15591e-31	2.65913e-16	5.06699e-16
719.6	1.51348e-37	1.15339e-31	2.65898e-16	5.06818e-16
719.7	1.51261e-37	1.15087e-31	2.65884e-16	5.06937e-16
719.8	1.51174e-37	1.14835e-31	2.65869e-16	5.07055e-16
719.9	1.51087e-37	1.14583e-31	2.65855e-16	5.07174e-16
720	1.51e-37	1.14331e-31	2.6584e-16	5.07293e-16
720.1	1.50918e-37	1.14079e-31	2.65826e-16	5.07411e-16
720.2	1.50836e-37	1.13827e-31	2.65812e-16	5.0753e-16
720.3	1.50754e-37	1.13575e-31	2.65797e-16	5.07649e-16
720.4	1.50672e-37	1.13323e-31	2.65783e-16	5.07767e-16
720.5	1.5059e-37	1.13072e-31	2.65768e-16	5.07886e-16
720.6	1.50508e-37	1.1282e-31	2.65754e-16	5.08005e-16
720.7	1.50426e-37	1.12568e-31	2.65739e-16	5.08123e-16
720.8	1.50344e-37	1.12316e-31	2.65725e-16	5.08242e-16
720.9	1.50262e-37	1.12064e-31	2.6571e-16	5.08361e-16
721	1.5018e-37	1.11812e-31	2.65696e-16	5.08479e-16
721.1	1.50098e-37	1.1156e-31	2.65681e-16	5.08598e-16
721.2	1.50016e-37	1.11308e-31	2.65667e-16	5.08699e-16
721.3	1.49934e-37	1.11056e-31	2.65653e-16	5.08798e-16
721.4	1.49852e-37	1.10804e-31	2.65638e-16	5.08896e-16
721.5	1.4977e-37	1.10553e-31	2.65624e-16	5.08995e-16
721.6	1.49688e-37	1.10301e-31	2.65609e-16	5.09094e-16
721.7	1.49606e-37	1.10049e-31	2.65595e-16	5.09193e-16
721.8	1.49524e-37	1.09797e-31	2.6558e-16	5.09292e-16
721.9	1.49442e-37	1.09545e-31	2.65566e-16	5.0939e-16
722	1.4936e-37	1.09293e-31	2.65551e-16	5.09489e-16
722.1	1.49278e-37	1.09041e-31	2.65537e-16	5.09588e-16
722.2	1.49196e-37	1.08789e-31	2.65522e-16	5.09687e-16
722.3	1.49114e-37	1.08537e-31	2.65508e-16	5.09786e-16
722.4	1.49032e-37	1.08285e-31	2.65494e-16	5.09884e-16
722.5	1.4895e-37	1.08034e-31	2.65479e-16	5.09983e-16
722.6	1.48868e-37	1.07782e-31	2.65465e-16	5.10082e-16
722.7	1.48786e-37	1.0753e-31	2.6545e-16	5.10181e-16
722.8	1.48704e-37	1.07278e-31	2.65436e-16	5.10272e-16
722.9	1.48622e-37	1.07026e-31	2.65421e-16	5.10347e-16
723	1.4854e-37	1.06774e-31	2.65407e-16	5.10421e-16
723.1	1.48458e-37	1.06522e-31	2.65393e-16	5.10495e-16
723.2	1.48376e-37	1.0627e-31	2.65378e-16	5.10569e-16
723.3	1.48294e-37	1.06018e-31	2.65364e-16	5.10644e-16
723.4	1.48212e-37	1.05766e-31	2.65349e-16	5.10718e-16
723.5	1.4813e-37	1.05515e-31	2.65335e-16	5.10792e-16
723.6	1.48048e-37	1.05263e-31	2.65321e-16	5.10866e-16
723.7	1.47966e-37	1.05011e-31	2.65306e-16	5.10941e-16
723.8	1.47884e-37	1.04759e-31	2.65292e-16	5.11015e-16
723.9	1.47802e-37	1.04507e-31	2.65278e-16	5.11089e-16
724	1.4772e-37	1.04255e-31	2.65263e-16	5.11163e-16
724.1	1.47638e-37	1.04003e-31	2.65249e-16	5.11238e-16
724.2	1.47556e-37	1.03751e-31	2.65234e-16	5.11312e-16
724.3	1.47474e-37	1.035e-31	2.6522e-16	5.11386e-16
724.4	1.47392e-37	1.03248e-31	2.65206e-16	5.1146e-16
724.5	1.4731e-37	1.02996e-31	2.65192e-16	5.11518e-16
724.6	1.47228e-37	1.02744e-31	2.65178e-16	5.11564e-16
724.7	1.47146e-37	1.02492e-31	2.65164e-16	5.1161e-16
724.8	1.47064e-37	1.0224e-31	2.6515e-16	5.11656e-16
724.9	1.46982e-37	1.01988e-31	2.65137e-16	5.11702e-16
725	1.469e-37	1.01736e-31	2.65123e-16	5.11748e-16
725.1	1.46818e-37	1.01484e-31	2.65109e-16	5.11794e-16
725.2	1.46736e-37	1.01232e-31	2.65095e-16	5.1184e-16
725.3	1.46654e-37	1.00981e-31	2.65082e-16	5.11887e-16
725.4	1.46572e-37	1.00729e-31	2.65068e-16	5.11933e-16
725.5	1.4649e-37	1.00477e-31	2.65054e-16	5.11979e-16
725.6	1.46408e-37	1.00225e-31	2.6504e-16	5.12025e-16
725.7	1.46326e-37	9.99729e-32	2.65026e-16	5.12071e-16
725.8	1.46244e-37	9.97211e-32	2.65013e-16	5.12117e-16
725.9	1.46162e-37	9.94691e-32	2.64999e-16	5.12163e-16
726	1.4608e-37	9.92172e-32	2.64985e-16	5.12209e-16
726.1	1.45998e-37	9.89654e-32	2.64971e-16	5.12255e-16
726.2	1.45916e-37	9.87134e-32	2.64958e-16	5.12277e-16
726.3	1.45834e-37	9.84616e-32	2.64944e-16	5.12295e-16
726.4	1.45752e-37	9.82096e-32	2.6493e-16	5.12314e-16
726.5	1.4567e-37	9.79578e-32	2.64916e-16	5.12332e-16
726.6	1.45588e-37	9.77059e-32	2.64903e-16	5.12351e-16
726.7	1.45506e-37	9.74539e-32	2.64889e-16	5.1237e-16
726.8	1.45424e-37	9.72021e-32	2.64875e-16	5.12388e-16
726.9	1.45342e-37	9.69501e-32	2.64861e-16	5.12407e-16
727	1.4526e-37	9.66983e-32	2.64847e-16	5.12425e-16
727.1	1.45178e-37	9.64464e-32	2.64834e-16	5.12444e-16
727.2	1.45096e-37	9.61945e-32	2.6482e-16	5.12462e-16
727.3	1.45014e-37	9.59426e-32	2.64806e-16	5.12481e-16
727.4	1.44932e-37	9.56906e-32	2.64792e-16	5.12499e-16
727.5	1.4485e-37	9.54388e-32	2.64779e-16	5.12518e-16
727.6	1.44768e-37	9.5187e-32	2.64765e-16	5.12537e-16
727.7	1.44686e-37	9.4935e-32	2.64751e-16	5.12555e-16
727.8	1.44604e-37	9.46831e-32	2.64737e-16	5.12568e-16
727.9	1.44522e-37	9.44311e-32	2.64722e-16	5.12557e-16
728	1.4444e-37	9.41793e-32	2.64707e-16	5.12546e-16
728.1	1.44358e-37	9.39275e-32	2.64692e-16	5.12536e-16
728.2	1.44276e-37	9.36755e-32	2.64677e-16	5.12525e-16
728.3	1.44194e-37	9.34236e-32	2.64663e-16	5.12514e-16
728.4	1.44112e-37	9.31717e-32	2.64648e-16	5.12504e-16
728.5	1.4403e-37	9.29198e-32	2.64633e-16	5.12493e-16
728.6	1.43948e-37	9.2668e-32	2.64618e-16	5.12482e-16
728.7	1.43866e-37	9.2416e-32	2.64603e-16	5.12471e-16
728.8	1.43784e-37	9.21642e-32	2.64588e-16	5.12461e-16
728.9	1.43702e-37	9.19122e-32	2.64573e-16	5.1245e-16
729	1.4362e-37	9.16603e-32	2.64558e-16	5.12439e-16
729.1	1.43538e-37	9.14085e-32	2.64544e-16	5.12429e-16
729.2	1.43456e-37	9.11565e-32	2.64529e-16	5.12418e-16
729.3	1.43374e-37	9.09047e-32	2.64514e-16	5.12407e-16
729.4	1.43292e-37	9.06527e-32	2.64499e-16	5.12396e-16
729.5	1.4321e-37	9.04009e-32	2.64484e-16	5.12375e-16
729.6	1.43128e-37	9.0149e-32	2.6447e-16	5.12338e-16
729.7	1.43046e-37	8.9897e-32	2.64456e-16	5.123e-16
729.8	1.42964e-37	8.96452e-32	2.64441e-16	5.12262e-16
729.9	1.42882e-37	8.93932e-32	2.64427e-16	5.12225e-16
730	1.428e-37	8.91414e-32	2.64413e-16	5.12187e-16
730.1	1.42723e-37	8.88895e-32	2.64399e-16	5.1215e-16
730.2	1.42646e-37	8.86376e-32	2.64384e-16	5.12112e-16
730.3	1.42569e-37	8.83857e-32	2.6437e-16	5.12075e-16
730.4	1.42492e-37	8.81337e-32	2.64356e-16	5.12038e-16
730.5	1.42415e-37	8.78819e-32	2.64341e-16	5.12e-16
730.6	1.42338e-37	8.76301e-32	2.64327e-16	5.11962e-16
730.7	1.42261e-37	8.73781e-32	2.64313e-16	5.11925e-16
730.8	1.42184e-37	8.71262e-32	2.64299e-16	5.11887e-16
730.9	1.42107e-37	8.68742e-32	2.64284e-16	5.1185e-16
731	1.4203e-37	8.66224e-32	2.6427e-16	5.11813e-16
731.1	1.41953e-37	8.63706e-32	2.64256e-16	5.11775e-16
731.2	1.41876e-37	8.61186e-32	2.64242e-16	5.11723e-16
731.3	1.41799e-37	8.58668e-32	2.64228e-16	5.1166e-16
731.4	1.41722e-37	8.56148e-32	2.64214e-16	5.11598e-16
731.5	1.41645e-37	8.53629e-32	2.64201e-16	5.11535e-16
731.6	1.41568e-37	8.51111e-32	2.64187e-16	5.11472e-16
731.7	1.41491e-37	8.48591e-32	2.64173e-16	5.1141e-16
731.8	1.41414e-37	8.46073e-32	2.6416e-16	5.11347e-16
731.9	1.41337e-37	8.43553e-32	2.64146e-16	5.11285e-16
732	1.4126e-37	8.41035e-32	2.64132e-16	5.11223e-16
732.1	1.41183e-37	8.38516e-32	2.64119e-16	5.1116e-16
732.2	1.41106e-37	8.35996e-32	2.64105e-16	5.11098e-16
732.3	1.41029e-37	8.33478e-32	2.64091e-16	5.11035e-16
732.4	1.40952e-37	8.30958e-32	2.64078e-16	5.10973e-16
732.5	1.40875e-37	8.2844e-32	2.64064e-16	5.1091e-16
732.6	1.40798e-37	8.25921e-32	2.6405e-16	5.10847e-16
732.7	1.40721e-37	8.23401e-32	2.64036e-16	5.10785e-16
732.8	1.40644e-37	8.20883e-32	2.64023e-16	5.10722e-16
732.9	1.40567e-37	8.18363e-32	2.64009e-16	5.10644e-16
733	1.4049e-37	8.15845e-32	2.63994e-16	5.10562e-16
733.1	1.40413e-37	8.13327e-32	2.6398e-16	5.1048e-16
733.2	1.40336e-37	8.10807e-32	2.63966e-16	5.10397e-16
733.3	1.40259e-37	8.08288e-32	2.63952e-16	5.10315e-16
733.4	1.40182e-37	8.05768e-32	2.63938e-16	5.10233e-16
733.5	1.40105e-37	8.0325e-32	2.63923e-16	5.10151e-16
733.6	1.40028e-37	8.00732e-32	2.63909e-16	5.10068e-16
733.7	1.39951e-37	7.98212e-32	2.63895e-16	5.09986e-16
733.8	1.39874e-37	7.95693e-32	2.63881e-16	5.09904e-16
733.9	1.39797e-37	7.93174e-32	2.63867e-16	5.09822e-16
734	1.3972e-37	7.90655e-32	2.63852e-16	5.09739e-16
734.1	1.39643e-37	7.88137e-32	2.63838e-16	5.09657e-16
734.2	1.39566e-37	7.85617e-32	2.63824e-16	5.09575e-16
734.3	1.39489e-37	7.83099e-32	2.6381e-16	5.09493e-16
734.4	1.39412e-37	7.80579e-32	2.63796e-16	5.0941e-16
734.5	1.39335e-37	7.7806e-32	2.63781e-16	5.09328e-16
734.6	1.39258e-37	7.75542e-32	2.63767e-16	5.09233e-16
734.7	1.39181e-37	7.73022e-32	2.63753e-16	5.09137e-16
734.8	1.39104e-37	7.70504e-32	2.63739e-16	5.0904e-16
734.9	1.39027e-37	7.67984e-32	2.63725e-16	5.08944e-16
735	1.3895e-37	7.65466e-32	2.63711e-16	5.08847e-16
735.1	1.38873e-37	7.62947e-32	2.63697e-16	5.08751e-16
735.2	1.38796e-37	7.60427e-32	2.63683e-16	5.08654e-16
735.3	1.38719e-37	7.57909e-32	2.63668e-16	5.08558e-16
735.4	1.38642e-37	7.55389e-32	2.63654e-16	5.08461e-16
735.5	1.38565e-37	7.52871e-32	2.6364e-16	5.08365e-16
735.6	1.38488e-37	7.50352e-32	2.63626e-16	5.08268e-16
735.7	1.38411e-37	7.47832e-32	2.63612e-16	5.08172e-16
735.8	1.38334e-37	7.45314e-32	2.63598e-16	5.08076e-16
735.9	1.38257e-37	7.42794e-32	2.63584e-16	5.07979e-16
736	1.3818e-37	7.40276e-32	2.6357e-16	5.07883e-16
736.1	1.38103e-37	7.37758e-32	2.63556e-16	5.07786e-16
736.2	1.38026e-37	7.35238e-32	2.63541e-16	5.0769e-16
736.3	1.37949e-37	7.32719e-32	2.63527e-16	5.07583e-16
736.4	1.37872e-37	7.30199e-32	2.63513e-16	5.07475e-16
736.5	1.37795e-37	7.27681e-32	2.63499e-16	5.07368e-16
736.6	1.37718e-37	7.25163e-32	2.63485e-16	5.0726e-16
736.7	1.37641e-37	7.22643e-32	2.6347e-16	5.07152e-16
736.8	1.37564e-37	7.20124e-32	2.63456e-16	5.07045e-16
736.9	1.37487e-37	7.17605e-32	2.63442e-16	5.06937e-16
737	1.3741e-37	7.15086e-32	2.63428e-16	5.06829e-16
737.1	1.37333e-37	7.12568e-32	2.63414e-16	5.06722e-16
737.2	1.37256e-37	7.10048e-32	2.63399e-16	5.06614e-16
737.3	1.37179e-37	7.0753e-32	2.63385e-16	5.06506e-16
737.4	1.37102e-37	7.0501e-32	2.63371e-16	5.06398e-16
737.5	1.37025e-37	7.02491e-32	2.63357e-16	5.06291e-16
737.6	1.36948e-37	6.99973e-32	2.63343e-16	5.06183e-16
737.7	1.36871e-37	6.97453e-32	2.63328e-16	5.06075e-16
737.8	1.36794e-37	6.94935e-32	2.63314e-16	5.05968e-16
737.9	1.36717e-37	6.92415e-32	2.633e-16	5.0586e-16
738	1.3664e-37	6.89897e-32	2.63287e-16	5.05751e-16
738.1	1.36563e-37	6.87378e-32	2.63273e-16	5.05642e-16
738.2	1.36486e-37	6.84858e-32	2.6326e-16	5.05534e-16
738.3	1.36409e-37	6.8234e-32	2.63246e-16	5.05425e-16
738.4	1.36332e-37	6.7982e-32	2.63233e-16	5.05316e-16
738.5	1.36255e-37	6.77302e-32	2.63219e-16	5.05207e-16
738.6	1.36178e-37	6.74783e-32	2.63206e-16	5.05099e-16
738.7	1.36101e-37	6.72264e-32	2.63192e-16	5.0499e-16
738.8	1.36024e-37	6.69745e-32	2.63179e-16	5.04881e-16
738.9	1.35947e-37	6.67225e-32	2.63166e-16	5.04772e-16
739	1.3587e-37	6.64707e-32	2.63152e-16	5.04664e-16
739.1	1.35793e-37	6.62189e-32	2.63139e-16	5.04555e-16
739.2	1.35716e-37	6.59669e-32	2.63125e-16	5.04446e-16
739.3	1.35639e-37	6.5715e-32	2.63112e-16	5.04337e-16
739.4	1.35562e-37	6.5463e-32	2.63098e-16	5.04228e-16
739.5	1.35485e-37	6.52112e-32	2.63085e-16	5.0412e-16
739.6	1.35408e-37	6.49594e-32	2.63071e-16	5.04011e-16
739.7	1.35331e-37	6.47074e-32	2.63057e-16	5.03904e-16
739.8	1.35254e-37	6.44555e-32	2.63042e-16	5.03798e-16
739.9	1.35177e-37	6.42036e-32	2.63027e-16	5.03691e-16
740	1.351e-37	6.39517e-32	2.63013e-16	5.03585e-16
740.1	1.35029e-37	6.36999e-32	2.62998e-16	5.03478e-16
740.2	1.34958e-37	6.34479e-32	2.62983e-16	5.03372e-16
740.3	1.34887e-37	6.31961e-32	2.62969e-16	5.03265e-16
740.4	1.34816e-37	6.29441e-32	2.62954e-16	5.03159e-16
740.5	1.34745e-37	6.26922e-32	2.62939e-16	5.03052e-16
740.6	1.34674e-37	6.24404e-32	2.62924e-16	5.02946e-16
740.7	1.34603e-37	6.21884e-32	2.6291e-16	5.02839e-16
740.8	1.34532e-37	6.19366e-32	2.62895e-16	5.02733e-16
740.9	1.34461e-37	6.16846e-32	2.6288e-16	5.02627e-16
741	1.3439e-37	6.14328e-32	2.62866e-16	5.0252e-16
741.1	1.34319e-37	6.11809e-32	2.62851e-16	5.02414e-16
741.2	1.34248e-37	6.09289e-32	2.62836e-16	5.02307e-16
741.3	1.34177e-37	6.06771e-32	2.62821e-16	5.02201e-16
741.4	1.34106e-37	6.04251e-32	2.62807e-16	5.02103e-16
741.5	1.34035e-37	6.01733e-32	2.62793e-16	5.02006e-16
741.6	1.33964e-37	5.99214e-32	2.62779e-16	5.01908e-16
741.7	1.33893e-37	5.96695e-32	2.62765e-16	5.01811e-16
741.8	1.33822e-37	5.94176e-32	2.62751e-16	5.01714e-16
741.9	1.33751e-37	5.91656e-32	2.62737e-16	5.01617e-16
742	1.3368e-37	5.89138e-32	2.62723e-16	5.0152e-16
742.1	1.33609e-37	5.8662e-32	2.62709e-16	5.01423e-16
742.2	1.33538e-37	5.841e-32	2.62695e-16	5.01326e-16
742.3	1.33467e-37	5.81581e-32	2.62681e-16	5.01229e-16
742.4	1.33396e-37	5.79061e-32	2.62667e-16	5.01132e-16
742.5	1.33325e-37	5.76543e-32	2.62653e-16	5.01035e-16
742.6	1.33254e-37	5.74025e-32	2.62639e-16	5.00938e-16
742.7	1.33183e-37	5.71505e-32	2.62625e-16	5.00841e-16
742.8	1.33112e-37	5.68987e-32	2.62611e-16	5.00744e-16
742.9	1.33041e-37	5.66467e-32	2.62597e-16	5.00646e-16
743	1.3297e-37	5.63948e-32	2.62583e-16	5.00549e-16
743.1	1.32899e-37	5.6143e-32	2.62569e-16	5.00464e-16
743.2	1.32828e-37	5.5891e-32	2.62556e-16	5.00383e-16
743.3	1.32757e-37	5.56392e-32	2.62542e-16	5.00301e-16
743.4	1.32686e-37	5.53872e-32	2.62529e-16	5.00219e-16
743.5	1.32615e-37	5.51354e-32	2.62515e-16	5.00137e-16
743.6	1.32544e-37	5.48835e-32	2.62502e-16	5.00055e-16
743.7	1.32473e-37	5.46315e-32	2.62489e-16	4.99973e-16
743.8	1.32402e-37	5.43797e-32	2.62475e-16	4.99891e-16
743.9	1.32331e-37	5.41277e-32	2.62462e-16	4.9981e-16
744	1.3226e-37	5.38759e-32	2.62448e-16	4.99728e-16
744.1	1.32189e-37	5.3624e-32	2.62435e-16	4.99646e-16
744.2	1.32118e-37	5.3372e-32	2.62421e-16	4.99564e-16
744.3	1.32047e-37	5.31202e-32	2.62408e-16	4.99482e-16
744.4	1.31976e-37	5.28682e-32	2.62394e-16	4.994e-16
