%%z	rayleigh_scattering	aerosol_scattering	ozone_absorption	aerosol_absorption	extinction	rayleigh_density	ozone_density_1	ozone_density_2	ozone_density_3	ozone_density_4	ozone_density_5	ozone_density_6	ozone_density_7	ozone_density_8	ozone_density_9	ozone_density_10	ozone_density_11	ozone_density_12	aerosol_density
27.8516	0.000348963	0.00235433	0.00524527	0.00936086	0.0173094	5.24284e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.43084e+13
27.8613	0.0003484	0.00235356	0.00524527	0.00935782	0.0173051	5.23438e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.42778e+13
27.8711	0.000347837	0.0023528	0.00524527	0.00935477	0.0173007	5.22592e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.42471e+13
27.8809	0.000347275	0.00235203	0.00524527	0.00935173	0.0172963	5.21747e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.42164e+13
27.8906	0.000346712	0.00235127	0.00524527	0.00934868	0.0172919	5.20901e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.41857e+13
27.9004	0.000346149	0.0023505	0.00524527	0.00934564	0.0172876	5.20056e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.41551e+13
27.9102	0.000345587	0.00234974	0.00524527	0.0093426	0.0172832	5.19211e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.41244e+13
27.9199	0.000345024	0.00234897	0.00524527	0.00933956	0.0172788	5.18366e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.40938e+13
27.9297	0.000344462	0.00234821	0.00524527	0.00933652	0.0172745	5.17521e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.40632e+13
27.9395	0.000343899	0.00234744	0.00524527	0.00933348	0.0172701	5.16676e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.40326e+13
27.9492	0.000343337	0.00234668	0.00524527	0.00933044	0.0172657	5.15831e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.4002e+13
27.959	0.000342775	0.00234592	0.00524527	0.00932741	0.0172614	5.14986e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.39714e+13
27.9688	0.000342212	0.00234515	0.00524527	0.00932437	0.017257	5.14141e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.39408e+13
27.9785	0.00034165	0.00234439	0.00524527	0.00932134	0.0172526	5.13296e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.39102e+13
27.9883	0.000341088	0.00234363	0.00524527	0.0093183	0.0172483	5.12451e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.38796e+13
27.998	0.000340526	0.00234286	0.00524527	0.00931527	0.0172439	5.11607e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.38491e+13
28.0078	0.000340027	0.0023421	0.00524527	0.00931224	0.0172396	5.10858e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.38185e+13
28.0176	0.000339544	0.00234134	0.00524527	0.00930921	0.0172354	5.10132e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.3788e+13
28.0273	0.000339061	0.00234058	0.00524527	0.00930618	0.0172311	5.09407e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.37575e+13
28.0371	0.000338579	0.00233981	0.00524527	0.00930315	0.0172268	5.08682e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.3727e+13
28.0469	0.000338096	0.00233905	0.00524527	0.00930012	0.0172225	5.07957e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.36964e+13
28.0566	0.000337613	0.00233829	0.00524527	0.00929709	0.0172183	5.07232e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.3666e+13
28.0664	0.000337131	0.00233753	0.00524527	0.00929407	0.017214	5.06507e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.36355e+13
28.0762	0.000336648	0.00233677	0.00524527	0.00929104	0.0172097	5.05782e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.3605e+13
28.0859	0.000336166	0.00233601	0.00524527	0.00928802	0.0172055	5.05057e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.35745e+13
28.0957	0.000335683	0.00233525	0.00524527	0.00928499	0.0172012	5.04332e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.35441e+13
28.1055	0.000335201	0.00233449	0.00524527	0.00928197	0.0171969	5.03607e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.35136e+13
28.1152	0.000334719	0.00233373	0.00524527	0.00927895	0.0171927	5.02883e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.34832e+13
28.125	0.000334236	0.00233297	0.00524527	0.00927593	0.0171884	5.02158e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.34528e+13
28.1348	0.000333754	0.00233221	0.00524527	0.00927291	0.0171841	5.01434e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.34224e+13
28.1445	0.000333272	0.00233145	0.00524527	0.00926989	0.0171799	5.00709e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.33919e+13
28.1543	0.00033279	0.00233069	0.00524527	0.00926688	0.0171756	4.99985e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.33615e+13
28.1641	0.000332308	0.00232993	0.00524527	0.00926386	0.0171714	4.9926e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.33312e+13
28.1738	0.000331825	0.00232918	0.00524527	0.00926085	0.0171671	4.98536e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.33008e+13
28.1836	0.000331343	0.00232842	0.00524527	0.00925783	0.0171629	4.97812e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.32704e+13
28.1934	0.000330861	0.00232766	0.00524527	0.00925482	0.0171586	4.97087e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.32401e+13
28.2031	0.000330379	0.0023269	0.00524527	0.00925181	0.0171544	4.96363e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.32097e+13
28.2129	0.000329897	0.00232614	0.00524527	0.00924879	0.0171501	4.95639e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.31794e+13
28.2227	0.000329416	0.00232539	0.00524527	0.00924579	0.0171459	4.94915e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.31491e+13
28.2324	0.000328934	0.00232463	0.00524527	0.00924278	0.0171416	4.94191e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.31187e+13
28.2422	0.000328452	0.00232387	0.00524527	0.00923977	0.0171374	4.93467e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.30884e+13
28.252	0.00032797	0.00232312	0.00524527	0.00923676	0.0171331	4.92744e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.30581e+13
28.2617	0.000327488	0.00232236	0.00524527	0.00923375	0.0171289	4.9202e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.30278e+13
28.2715	0.000327007	0.00232161	0.00524527	0.00923075	0.0171246	4.91296e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.29976e+13
28.2812	0.000326525	0.00232085	0.00524527	0.00922775	0.0171204	4.90573e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.29673e+13
28.291	0.000326044	0.00232009	0.00524527	0.00922474	0.0171161	4.89849e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.2937e+13
28.3008	0.000325562	0.00231934	0.00524527	0.00922174	0.0171119	4.89126e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.29068e+13
28.3105	0.00032508	0.00231858	0.00524527	0.00921874	0.0171077	4.88402e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.28766e+13
28.3203	0.000324599	0.00231783	0.00524527	0.00921574	0.0171034	4.87679e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.28463e+13
28.3301	0.000324118	0.00231708	0.00524527	0.00921274	0.0170992	4.86956e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.28161e+13
28.3398	0.000323636	0.00231632	0.00524527	0.00920974	0.017095	4.86232e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.27859e+13
28.3496	0.000323155	0.00231557	0.00524527	0.00920674	0.0170907	4.85509e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.27557e+13
28.3594	0.000322674	0.00231481	0.00524527	0.00920375	0.0170865	4.84786e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.27255e+13
28.3691	0.000322192	0.00231406	0.00524527	0.00920075	0.0170823	4.84063e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.26953e+13
28.3789	0.000321711	0.00231331	0.00524527	0.00919776	0.017078	4.8334e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.26652e+13
28.3887	0.00032123	0.00231255	0.00524527	0.00919476	0.0170738	4.82617e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.2635e+13
28.3984	0.000320749	0.0023118	0.00524527	0.00919177	0.0170696	4.81894e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.26048e+13
28.4082	0.000320268	0.00231105	0.00524527	0.00918878	0.0170654	4.81171e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.25747e+13
28.418	0.000319787	0.0023103	0.00524527	0.00918579	0.0170611	4.80449e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.25446e+13
28.4277	0.000319306	0.00230955	0.00524527	0.0091828	0.0170569	4.79726e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.25145e+13
28.4375	0.000318825	0.00230879	0.00524527	0.00917981	0.0170527	4.79003e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.24843e+13
28.4473	0.000318344	0.00230804	0.00524527	0.00917682	0.0170485	4.78281e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.24542e+13
28.457	0.000317863	0.00230729	0.00524527	0.00917383	0.0170443	4.77558e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.24242e+13
28.4668	0.000317382	0.00230654	0.00524527	0.00917085	0.01704	4.76836e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.23941e+13
28.4766	0.000316901	0.00230579	0.00524527	0.00916786	0.0170358	4.76114e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.2364e+13
28.4863	0.00031642	0.00230504	0.00524527	0.00916488	0.0170316	4.75391e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.23339e+13
28.4961	0.00031594	0.00230429	0.00524527	0.0091619	0.0170274	4.74669e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.23039e+13
28.5059	0.000315459	0.00230354	0.00524527	0.00915891	0.0170232	4.73947e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.22738e+13
28.5156	0.000314978	0.00230279	0.00524527	0.00915593	0.017019	4.73225e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.22438e+13
28.5254	0.000314498	0.00230204	0.00524527	0.00915295	0.0170148	4.72503e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.22138e+13
28.5352	0.000314017	0.00230129	0.00524527	0.00914998	0.0170105	4.71781e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.21838e+13
28.5449	0.000313537	0.00230054	0.00524527	0.009147	0.0170063	4.71059e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.21538e+13
28.5547	0.000313056	0.00229979	0.00524527	0.00914402	0.0170021	4.70337e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.21238e+13
28.5645	0.000312576	0.00229904	0.00524527	0.00914104	0.0169979	4.69615e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.20938e+13
28.5742	0.000312095	0.0022983	0.00524527	0.00913807	0.0169937	4.68893e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.20638e+13
28.584	0.000311615	0.00229755	0.00524527	0.00913509	0.0169895	4.68172e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.20339e+13
28.5938	0.000311135	0.0022968	0.00524527	0.00913212	0.0169853	4.6745e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.20039e+13
28.6035	0.000310655	0.00229605	0.00524527	0.00912915	0.0169811	4.66729e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.1974e+13
28.6133	0.000310174	0.00229531	0.00524527	0.00912618	0.0169769	4.66007e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.1944e+13
28.623	0.000309694	0.00229456	0.00524527	0.00912321	0.0169727	4.65286e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.19141e+13
28.6328	0.000309214	0.00229381	0.00524527	0.00912024	0.0169685	4.64564e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.18842e+13
28.6426	0.000308734	0.00229306	0.00524527	0.00911727	0.0169643	4.63843e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.18543e+13
28.6523	0.000308254	0.00229232	0.00524527	0.0091143	0.0169601	4.63122e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.18244e+13
28.6621	0.000307774	0.00229157	0.00524527	0.00911134	0.0169559	4.62401e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.17945e+13
28.6719	0.000307294	0.00229083	0.00524527	0.00910837	0.0169518	4.61679e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.17646e+13
28.6816	0.000306814	0.00229008	0.00524527	0.00910541	0.0169476	4.60958e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.17348e+13
28.6914	0.000306334	0.00228934	0.00524527	0.00910244	0.0169434	4.60237e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.17049e+13
28.7012	0.000305854	0.00228859	0.00524527	0.00909948	0.0169392	4.59516e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.16751e+13
28.7109	0.000305374	0.00228785	0.00524527	0.00909652	0.016935	4.58796e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.16452e+13
28.7207	0.000304895	0.0022871	0.00524527	0.00909356	0.0169308	4.58075e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.16154e+13
28.7305	0.000304415	0.00228636	0.00524527	0.0090906	0.0169266	4.57354e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.15856e+13
28.7402	0.000303935	0.00228561	0.00524527	0.00908764	0.0169225	4.56633e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.15558e+13
28.75	0.000303456	0.00228487	0.00524527	0.00908468	0.0169183	4.55913e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.1526e+13
28.7598	0.000302976	0.00228413	0.00524527	0.00908173	0.0169141	4.55192e+32	3.13027e+28	3.33775e+28	3.43698e+28	3.46405e+28	3.35579e+28	3.17538e+28	3.00398e+28	2.85964e+28	2.68824e+28	2.57097e+28	2.61608e+28	2.8416e+28	9.14962e+13
